dataset,individual,run,fitness,size
breast_cancer,optimal_compromise,21,0.6902385950088501,25
breast_cancer,optimal_compromise,22,0.37515705823898315,33
breast_cancer,optimal_compromise,23,0.31180039048194885,29
breast_cancer,optimal_compromise,24,0.35997194051742554,35
breast_cancer,optimal_compromise,25,0.3052147328853607,25
breast_cancer,optimal_compromise,26,0.4383445978164673,21
breast_cancer,optimal_compromise,27,0.5215709209442139,15
breast_cancer,optimal_compromise,28,0.3343008756637573,27
breast_cancer,optimal_compromise,29,0.3159933388233185,27
concrete_slump,best_fitness,0,5.236820697784424,61
concrete_slump,best_fitness,1,6.687926769256592,73
concrete_slump,best_fitness,2,5.923408508300781,69
concrete_slump,best_fitness,3,17.60467529296875,73
concrete_slump,best_fitness,4,7.998066425323486,69
concrete_slump,best_fitness,5,5.712050914764404,73
concrete_slump,best_fitness,6,10.079312324523926,75
concrete_slump,best_fitness,7,7.531501293182373,51
concrete_slump,best_fitness,8,6.443695545196533,57
concrete_slump,best_fitness,9,10.678159713745117,61
concrete_slump,best_fitness,10,7.575079917907715,73
concrete_slump,best_fitness,11,9.325406074523926,71
concrete_slump,best_fitness,12,10.865948677062988,129
concrete_slump,best_fitness,13,8.864799499511719,69
concrete_slump,best_fitness,14,16.289072036743164,63
concrete_slump,best_fitness,15,9.229358673095703,83
concrete_slump,best_fitness,16,11.167757987976074,67
concrete_slump,best_fitness,17,7.771111965179443,63
concrete_slump,best_fitness,18,11.174421310424805,65
concrete_slump,best_fitness,19,9.766136169433594,69
concrete_slump,best_fitness,20,8.116229057312012,77
concrete_slump,best_fitness,21,7.984097957611084,71
concrete_slump,best_fitness,22,9.456183433532715,71
concrete_slump,best_fitness,23,8.84427547454834,65
concrete_slump,best_fitness,24,48.58588790893555,55
concrete_slump,best_fitness,25,11.03671646118164,83
concrete_slump,best_fitness,26,9.463213920593262,73
concrete_slump,best_fitness,27,8.502776145935059,51
concrete_slump,best_fitness,28,8.975004196166992,63
concrete_slump,best_fitness,29,15.263236999511719,67
concrete_slump,best_size,0,16.572956085205078,29
concrete_slump,best_size,1,7.046995639801025,39
concrete_slump,best_size,2,5.933347702026367,41
concrete_slump,best_size,3,18.20648193359375,37
concrete_slump,best_size,4,9.432668685913086,45
concrete_slump,best_size,5,6.915586948394775,29
concrete_slump,best_size,6,9.601454734802246,43
concrete_slump,best_size,7,7.795313358306885,35
concrete_slump,best_size,8,7.830078601837158,25
concrete_slump,best_size,9,11.023368835449219,31
concrete_slump,best_size,10,9.052003860473633,47
concrete_slump,best_size,11,7.24565315246582,57
concrete_slump,best_size,12,11.159528732299805,103
concrete_slump,best_size,13,8.916223526000977,41
concrete_slump,best_size,14,16.12151527404785,29
concrete_slump,best_size,15,9.293525695800781,45
concrete_slump,best_size,16,11.304759979248047,27
concrete_slump,best_size,17,8.442553520202637,37
concrete_slump,best_size,18,10.916934967041016,33
concrete_slump,best_size,19,11.473876953125,37
concrete_slump,best_size,20,9.210991859436035,45
concrete_slump,best_size,21,10.531074523925781,33
concrete_slump,best_size,22,9.860157012939453,33
concrete_slump,best_size,23,12.698723793029785,33
